Date,Open,High,Low,Close,Volume,Change Pct
2000-01-03,461.0,466.0,455.75,456.5,6206,-1.14
2000-01-04,456.5,466.0,456.5,464.25,8561,1.7
2000-01-05,462.5,470.0,462.5,469.25,11036,1.08
2000-01-06,469.0,473.0,468.0,468.0,7586,-0.27
2000-01-07,465.5,472.0,465.5,471.5,8943,0.75
2000-01-10,468.0,469.25,465.0,466.25,6272,-1.11
2000-01-11,465.0,470.75,464.0,467.0,4544,0.16
2000-01-12,465.25,479.0,465.25,472.5,3976,1.18
2000-01-13,472.5,483.5,471.0,481.75,1821,1.96
2000-01-14,482.0,490.0,480.0,485.5,993,0.78
2000-01-18,489.0,503.0,486.5,502.25,44222,3.45
2000-01-19,501.75,504.0,497.75,501.0,35715,-0.25
2000-01-20,500.5,506.75,497.5,505.5,38495,0.9
2000-01-21,505.25,507.5,501.0,505.25,33162,-0.05
2000-01-24,510.25,515.25,508.0,512.0,36607,1.34
2000-01-25,511.25,517.5,510.5,517.0,27418,0.98
2000-01-26,516.0,516.25,511.75,513.25,27543,-0.73
2000-01-27,512.25,528.0,508.0,527.0,57269,2.68
2000-01-28,526.5,529.5,521.5,523.5,38843,-0.66
2000-01-31,519.5,519.5,505.0,508.0,39867,-2.96
2000-02-01,508.0,511.5,503.0,510.0,32323,0.39
2000-02-02,510.0,513.0,505.5,507.5,24260,-0.49
2000-02-03,505.0,506.0,498.0,501.0,34365,-1.28
2000-02-04,499.5,506.0,495.0,505.5,34446,0.9
2000-02-07,505.0,510.25,505.0,506.5,28643,0.2
2000-02-08,505.5,505.5,499.0,500.25,27418,-1.23
2000-02-09,499.5,504.5,496.75,503.75,26107,0.7
2000-02-10,503.25,514.0,502.5,513.0,35853,1.84
2000-02-11,512.0,514.0,504.25,505.25,35940,-1.51
2000-02-14,503.75,510.25,503.75,505.0,23350,-0.05
2000-02-15,504.75,510.75,501.5,508.75,28936,0.74
2000-02-16,508.75,512.5,503.25,507.5,30185,-0.25
2000-02-17,507.5,510.0,504.5,508.0,25230,0.1
2000-02-18,508.0,516.0,507.75,514.5,32759,1.28
2000-02-22,514.0,519.5,512.5,513.0,38557,-0.29
2000-02-23,511.5,512.5,499.5,499.75,30509,-2.58
2000-02-24,499.0,505.0,496.0,504.5,21379,0.95
2000-02-25,504.25,505.5,492.0,497.0,22132,-1.49
2000-02-28,495.0,501.0,493.0,497.75,25978,0.15
2000-02-29,498.0,502.0,494.5,501.25,17008,0.7
2000-03-01,501.5,504.0,495.5,496.5,9232,-0.95
2000-03-02,496.5,502.5,492.5,501.5,7618,1.01
2000-03-03,502.5,507.0,501.0,504.0,4730,0.5
2000-03-06,502.0,509.0,501.5,508.25,4318,0.84
2000-03-07,507.5,510.25,501.75,502.25,5896,-1.18
2000-03-08,502.0,508.75,501.5,505.5,4952,0.65
2000-03-09,509.0,510.0,506.25,507.0,3167,0.3
2000-03-10,510.0,510.5,498.75,500.0,1913,-1.38
2000-03-13,499.0,513.5,499.0,513.25,1364,2.65
2000-03-14,514.0,520.0,513.25,520.0,817,1.32
2000-03-15,530.0,530.0,524.0,525.0,30272,0.96
2000-03-16,524.0,534.5,522.5,525.5,42712,0.1
2000-03-17,528.0,538.5,528.0,537.5,40729,2.28
2000-03-20,527.5,529.5,523.5,525.75,34866,-2.19
2000-03-21,525.25,527.75,522.5,526.75,25203,0.19
2000-03-22,527.5,531.5,526.0,531.0,26003,0.81
2000-03-23,531.0,531.75,521.0,522.0,33213,-1.69
2000-03-24,521.75,534.0,519.5,530.75,34918,1.68
2000-03-27,530.5,535.75,527.5,531.5,24447,0.14
2000-03-28,531.5,531.75,525.5,526.5,21418,-0.94
2000-03-29,526.5,529.75,523.5,529.0,23185,0.47
2000-03-30,529.5,538.0,527.75,537.5,28464,1.61
2000-03-31,536.25,548.5,535.75,545.5,44279,1.49
2000-04-03,544.0,554.0,544.0,546.5,36090,0.18
2000-04-04,546.5,548.5,529.0,538.5,40228,-1.46
2000-04-05,539.25,543.75,535.5,543.0,29277,0.84
2000-04-06,542.75,543.5,530.5,531.0,29422,-2.21
2000-04-07,531.25,540.0,526.0,538.75,30166,1.46
2000-04-10,535.5,535.5,530.0,532.0,21602,-1.25
2000-04-11,531.0,535.5,527.5,528.0,30753,-0.75
2000-04-12,527.25,538.0,525.25,537.5,30082,1.8
2000-04-13,537.25,541.0,534.5,538.25,21510,0.14
2000-04-14,545.0,549.0,532.0,532.5,20662,-1.07
2000-04-17,528.0,535.0,526.0,531.5,14288,-0.19
2000-04-18,531.5,535.0,529.5,534.0,15175,0.47
2000-04-19,534.25,538.0,532.25,537.5,14721,0.66
2000-04-20,537.5,538.0,529.75,536.25,12406,-0.23
2000-04-24,536.25,544.5,533.0,544.0,14079,1.45
2000-04-25,544.0,547.0,541.0,543.0,20514,-0.18
2000-04-26,542.0,547.5,539.5,540.25,19265,-0.51
2000-04-27,539.5,541.0,531.5,532.5,23153,-1.43
2000-04-28,532.5,534.0,522.5,526.5,15401,-1.13
2000-05-01,533.0,557.0,533.0,555.0,7761,5.41
2000-05-02,553.0,560.0,552.25,554.25,5836,-0.14
2000-05-03,555.0,570.5,554.75,560.75,6402,1.17
2000-05-04,555.0,563.0,555.0,561.0,4515,0.04
2000-05-05,557.5,557.75,551.0,555.0,3855,-1.07
2000-05-08,545.0,551.5,544.0,547.25,3881,-1.4
2000-05-09,546.0,547.25,543.5,545.25,2073,-0.37
2000-05-10,549.0,562.0,549.0,560.0,1804,2.71
2000-05-11,559.5,561.0,553.75,559.0,1051,-0.18
2000-05-12,551.0,554.0,550.0,551.5,589,-1.34
2000-05-15,560.0,560.0,537.0,549.75,60128,-0.32
2000-05-16,549.5,551.75,542.0,543.75,31759,-1.09
2000-05-17,543.0,545.0,536.5,541.25,41101,-0.46
2000-05-18,544.0,560.5,543.25,548.0,57246,1.25
2000-05-19,547.5,555.0,546.0,554.5,24934,1.19
2000-05-22,552.5,560.0,547.25,553.0,29623,-0.27
2000-05-23,552.5,554.5,548.0,548.75,24299,-0.77
2000-05-24,546.75,548.0,539.75,542.25,38263,-1.18
2000-05-25,541.5,544.0,525.0,527.25,67516,-2.77
2000-05-26,527.75,535.0,527.0,534.25,29282,1.33
2000-05-30,526.5,526.5,512.25,517.0,45313,-3.23
2000-05-31,517.25,521.0,515.75,517.5,27074,0.1
2000-06-01,523.5,525.5,522.0,522.5,25987,0.97
2000-06-02,522.5,534.5,518.5,533.75,28128,2.15
2000-06-05,537.75,542.0,526.0,529.25,32971,-0.84
2000-06-06,529.25,532.0,521.5,530.5,33062,0.24
2000-06-07,534.75,535.0,517.5,522.5,37835,-1.51
2000-06-08,522.5,525.5,518.5,521.5,25982,-0.19
2000-06-09,522.5,523.75,517.75,520.75,29243,-0.14
2000-06-12,515.5,515.5,501.5,510.5,47594,-1.97
2000-06-13,510.0,514.5,506.5,510.5,36587,0.0
2000-06-14,508.75,515.0,499.5,510.75,52420,0.05
2000-06-15,510.5,517.0,508.75,510.0,32004,-0.15
2000-06-16,510.0,514.5,504.0,504.75,19887,-1.03
2000-06-19,508.0,508.0,502.0,505.0,15641,0.05
2000-06-20,505.0,505.0,500.0,501.0,16376,-0.79
2000-06-21,500.5,510.0,500.0,506.5,18095,1.1
