Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-02-16,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-02-20,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-02-21,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-02-22,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-02-23,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-02-26,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-02-27,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-02-28,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-03-01,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-03-02,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-03-05,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-03-06,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-03-07,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-03-08,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-03-09,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-03-12,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-03-13,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-03-14,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-03-15,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-03-16,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-03-19,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-03-20,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-03-21,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-03-22,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-03-23,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-03-26,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-03-27,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-03-28,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-03-29,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-03-30,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-04-02,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-04-03,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-04-04,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-04-05,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-04-09,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-04-10,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-04-11,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-04-12,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-04-13,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-04-16,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-04-17,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-04-18,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-04-19,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-04-20,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-04-23,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-04-24,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-04-25,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-04-26,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-04-27,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-04-30,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-05-01,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-05-02,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-05-03,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-05-04,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-05-07,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-05-08,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-05-09,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-05-10,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-05-11,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-05-14,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-05-15,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-05-16,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-05-17,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-05-18,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-05-21,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-05-22,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-05-23,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-05-24,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-05-25,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-05-29,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-05-30,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-05-31,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-06-01,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-06-04,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-06-05,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-06-06,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-06-07,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-06-08,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-06-11,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-06-12,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-06-13,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-06-14,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-06-15,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-06-18,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-06-19,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-06-20,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-06-21,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-06-22,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-06-25,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-06-26,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-06-27,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-06-28,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-06-29,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-07-02,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-07-03,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-07-05,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-07-06,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-07-09,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-07-10,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-07-11,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-07-12,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-07-13,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
2007-07-16,16.357128143310547,16.357128143310547,16.357128143310547,16.357128143310547,0,0.0,0
