Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-02-15,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-02-16,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-02-21,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-02-22,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-02-23,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-02-26,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-02-27,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-02-28,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-03-01,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-03-02,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-03-05,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-03-06,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-03-07,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-03-08,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-03-09,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-03-12,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-03-13,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-03-14,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-03-15,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-03-16,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-03-19,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-03-20,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-03-21,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-03-22,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-03-23,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-03-26,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-03-27,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-03-28,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-03-29,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-03-30,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-04-02,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-04-03,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-04-04,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-04-05,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-04-09,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-04-10,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-04-11,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-04-12,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-04-13,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-04-16,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-04-17,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-04-18,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-04-19,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-04-20,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-04-23,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-04-24,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-04-25,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-04-26,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-04-27,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-04-30,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-05-02,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-05-03,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-05-04,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-05-07,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-05-08,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-05-09,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-05-10,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
2007-05-11,9.232945442199707,9.232945442199707,9.232945442199707,9.232945442199707,0,0.0,0.0
